Row_ID,Sprint #,Year,Sprint_Number,Application_Name,Team_Name,Complexity,User story count,test case count,QE_Phase,AI_Used,Baseline_Effort,Actual_Effort,AI_Used_Flag,Effort_Saved,Productivity_Improvement_Pct,Actual_to_Baseline_Ratio,Story_to_Test_Ratio,Baseline_Effort_per_Story
323,2025-S16,2025,16,Billing & Payments,Billing & Payments QA,High,7.0,88.0,Regression Testing,No,38.2,41.151,0,-2.9510000000000005,-7.725130890052356,1.0772513089005236,11.0,4.775
323,2025-S16,2025,16,Billing & Payments,Billing & Payments QA,High,7.0,88.0,Defect Management,No,12.71,12.7,0,0.010000000000001563,0.07867820613691237,0.9992132179386308,11.0,1.58875
324,2025-S16,2025,16,Enterprise Data Platform,Data Platform QA,Low,11.0,70.0,Test Planning,No,14.0,15.0,0,-1.0,-7.142857142857142,1.0714285714285714,5.833333333333333,1.1666666666666667
324,2025-S16,2025,16,Enterprise Data Platform,Data Platform QA,Low,11.0,70.0,Test Design,Yes,37.22,22.6,1,14.619999999999997,39.27995701235894,0.6072004298764105,5.833333333333333,3.1016666666666666
324,2025-S16,2025,16,Enterprise Data Platform,Data Platform QA,Low,11.0,70.0,Automation Development,Yes,37.6174,33.0,1,4.6174000000000035,12.274638863929999,0.8772536113607,5.833333333333333,3.1347833333333335
324,2025-S16,2025,16,Enterprise Data Platform,Data Platform QA,Low,11.0,70.0,Test Execution,No,13.46,16.7071,0,-3.2470999999999997,-24.124071322436848,1.2412407132243684,5.833333333333333,1.1216666666666668
324,2025-S16,2025,16,Enterprise Data Platform,Data Platform QA,Low,11.0,70.0,Regression Testing,Yes,28.0339,34.0,1,-5.966100000000001,-21.281733900741607,1.212817339007416,5.833333333333333,2.336158333333333
324,2025-S16,2025,16,Enterprise Data Platform,Data Platform QA,Low,11.0,70.0,Defect Management,No,17.7,20.03,0,-2.330000000000002,-13.163841807909616,1.1316384180790962,5.833333333333333,1.4749999999999999
325,2025-S17,2025,17,API Integration Platform,API & Middleware QA,High,10.0,82.0,Test Planning,No,8.77,9.0,0,-0.23000000000000043,-2.6225769669327303,1.0262257696693273,7.454545454545454,0.7972727272727272
325,2025-S17,2025,17,API Integration Platform,API & Middleware QA,High,10.0,82.0,Test Design,No,36.09,28.25,0,7.840000000000003,21.723469105015248,0.7827653089498475,7.454545454545454,3.280909090909091
325,2025-S17,2025,17,API Integration Platform,API & Middleware QA,High,10.0,82.0,Automation Development,Yes,47.48,34.97,1,12.509999999999998,26.347935973041274,0.7365206402695872,7.454545454545454,4.316363636363636
325,2025-S17,2025,17,API Integration Platform,API & Middleware QA,High,10.0,82.0,Test Execution,No,12.1,13.79,0,-1.6899999999999995,-13.966942148760328,1.1396694214876033,7.454545454545454,1.0999999999999999
325,2025-S17,2025,17,API Integration Platform,API & Middleware QA,High,10.0,82.0,Regression Testing,Yes,22.2,18.32,1,3.879999999999999,17.477477477477475,0.8252252252252252,7.454545454545454,2.018181818181818
325,2025-S17,2025,17,API Integration Platform,API & Middleware QA,High,10.0,82.0,Defect Management,No,19.08,17.8,0,1.2799999999999976,6.708595387840659,0.9329140461215935,7.454545454545454,1.7345454545454544
326,2025-S17,2025,17,Enterprise Data Platform,Data Platform QA,Medium,6.0,49.0,Test Planning,No,8.0,9.36,0,-1.3599999999999994,-16.999999999999993,1.17,7.0,1.1428571428571428
326,2025-S17,2025,17,Enterprise Data Platform,Data Platform QA,Medium,6.0,49.0,Test Design,Yes,22.41,16.6,1,5.809999999999999,25.92592592592592,0.7407407407407408,7.0,3.2014285714285715
326,2025-S17,2025,17,Enterprise Data Platform,Data Platform QA,Medium,6.0,49.0,Automation Development,Yes,24.0,21.0,1,3.0,12.5,0.875,7.0,3.4285714285714284
326,2025-S17,2025,17,Enterprise Data Platform,Data Platform QA,Medium,6.0,49.0,Test Execution,No,7.9,7.3,0,0.6000000000000005,7.594936708860765,0.9240506329113923,7.0,1.1285714285714286
326,2025-S17,2025,17,Enterprise Data Platform,Data Platform QA,Medium,6.0,49.0,Regression Testing,Yes,17.062,13.02,1,4.042000000000002,23.690071503926863,0.7630992849607314,7.0,2.4374285714285717
326,2025-S17,2025,17,Enterprise Data Platform,Data Platform QA,Medium,6.0,49.0,Defect Management,No,10.4908,8.75,0,1.7408000000000001,16.59358676173409,0.8340641323826591,7.0,1.4986857142857144
327,2025-S17,2025,17,Mobile Service App,Mobile & Web QE,Medium,8.0,97.0,Test Planning,No,8.9,8.63,0,0.2699999999999996,3.0337078651685343,0.9696629213483147,10.777777777777779,0.9888888888888889
327,2025-S17,2025,17,Mobile Service App,Mobile & Web QE,Medium,8.0,97.0,Test Design,No,39.85,38.43,0,1.4200000000000017,3.5633626097867044,0.964366373902133,10.777777777777779,4.427777777777778
327,2025-S17,2025,17,Mobile Service App,Mobile & Web QE,Medium,8.0,97.0,Automation Development,Yes,68.84,47.84,1,21.0,30.5055200464846,0.694944799535154,10.777777777777779,7.648888888888889
327,2025-S17,2025,17,Mobile Service App,Mobile & Web QE,Medium,8.0,97.0,Test Execution,No,15.96,16.69,0,-0.7300000000000004,-4.573934837092734,1.0457393483709274,10.777777777777779,1.7733333333333334
327,2025-S17,2025,17,Mobile Service App,Mobile & Web QE,Medium,8.0,97.0,Regression Testing,Yes,41.6,35.0,1,6.600000000000001,15.865384615384617,0.8413461538461539,10.777777777777779,4.622222222222223
327,2025-S17,2025,17,Mobile Service App,Mobile & Web QE,Medium,8.0,97.0,Defect Management,Yes,20.69,18.59,1,2.1000000000000014,10.149830836152738,0.8985016916384726,10.777777777777779,2.298888888888889
328,2025-S17,2025,17,Customer Web Portal,EIP-QA,Medium,14.0,73.0,Test Planning,Yes,13.0,13.6,1,-0.5999999999999996,-4.615384615384613,1.0461538461538462,4.866666666666666,0.8666666666666667
328,2025-S17,2025,17,Customer Web Portal,EIP-QA,Medium,14.0,73.0,Test Design,Yes,31.3,16.33,1,14.970000000000002,47.82747603833866,0.5217252396166133,4.866666666666666,2.086666666666667
328,2025-S17,2025,17,Customer Web Portal,EIP-QA,Medium,14.0,73.0,Automation Development,Yes,46.78,40.0,1,6.780000000000001,14.493373236425825,0.8550662676357418,4.866666666666666,3.118666666666667
328,2025-S17,2025,17,Customer Web Portal,EIP-QA,Medium,14.0,73.0,Test Execution,No,11.59,10.5,0,1.0899999999999999,9.404659188955995,0.90595340811044,4.866666666666666,0.7726666666666666
328,2025-S17,2025,17,Customer Web Portal,EIP-QA,Medium,14.0,73.0,Regression Testing,Yes,22.71,20.43,1,2.280000000000001,10.039630118890361,0.8996036988110964,4.866666666666666,1.514
328,2025-S17,2025,17,Customer Web Portal,EIP-QA,Medium,14.0,73.0,Defect Management,No,11.83,8.86,0,2.9700000000000006,25.105663567202036,0.7489433643279797,4.866666666666666,0.7886666666666666
329,2025-S17,2025,17,ERP Operations,ERP Operations QA,Medium,11.0,63.0,Test Planning,No,12.0,14.2,0,-2.1999999999999993,-18.333333333333325,1.1833333333333333,5.25,1.0
329,2025-S17,2025,17,ERP Operations,ERP Operations QA,Medium,11.0,63.0,Test Design,Yes,28.09,20.27,1,7.82,27.839088643645425,0.7216091135635457,5.25,2.3408333333333333
329,2025-S17,2025,17,ERP Operations,ERP Operations QA,Medium,11.0,63.0,Automation Development,No,34.64,35.99,0,-1.3500000000000014,-3.897228637413399,1.038972286374134,5.25,2.8866666666666667
329,2025-S17,2025,17,ERP Operations,ERP Operations QA,Medium,11.0,63.0,Test Execution,No,10.5,11.0,0,-0.5,-4.761904761904762,1.0476190476190477,5.25,0.875
329,2025-S17,2025,17,ERP Operations,ERP Operations QA,Medium,11.0,63.0,Regression Testing,No,16.24,16.76,0,-0.5200000000000031,-3.2019704433497735,1.0320197044334978,5.25,1.3533333333333333
329,2025-S17,2025,17,ERP Operations,ERP Operations QA,Medium,11.0,63.0,Defect Management,Yes,,11.89,1,,,,5.25,
330,2025-S17,2025,17,Billing & Payments,Billing & Payments QA,Medium,12.0,109.0,Test Planning,No,13.29,11.8,0,1.4899999999999984,11.211437170805105,0.887885628291949,8.384615384615385,1.0223076923076921
330,2025-S17,2025,17,Billing & Payments,Billing & Payments QA,Medium,12.0,109.0,Test Design,No,46.4,34.6,0,11.799999999999997,25.431034482758612,0.7456896551724138,8.384615384615385,3.569230769230769
330,2025-S17,2025,17,Billing & Payments,Billing & Payments QA,Medium,12.0,109.0,Automation Development,No,38.044,31.43,0,6.613999999999997,17.38513300389023,0.8261486699610977,8.384615384615385,2.9264615384615382
330,2025-S17,2025,17,Billing & Payments,Billing & Payments QA,Medium,12.0,109.0,Test Execution,No,16.34,16.78,0,-0.4400000000000013,-2.6927784577723455,1.0269277845777234,8.384615384615385,1.2569230769230768
330,2025-S17,2025,17,Billing & Payments,Billing & Payments QA,Medium,12.0,109.0,Regression Testing,No,28.56,26.92,0,1.639999999999997,5.742296918767497,0.942577030812325,8.384615384615385,2.1969230769230768
330,2025-S17,2025,17,Billing & Payments,Billing & Payments QA,Medium,12.0,109.0,Defect Management,No,17.0,17.1,0,-0.10000000000000142,-0.5882352941176554,1.0058823529411764,8.384615384615385,1.3076923076923077
331,2025-S17,2025,17,CRM Sales & Service,CRM Platform QA,Low,10.0,77.0,Test Planning,No,10.56,10.95,0,-0.3899999999999988,-3.693181818181807,1.0369318181818181,7.0,0.9600000000000001
331,2025-S17,2025,17,CRM Sales & Service,CRM Platform QA,Low,10.0,77.0,Test Design,Yes,26.78,23.0,1,3.780000000000001,14.115011202389846,0.8588498879761015,7.0,2.4345454545454546
331,2025-S17,2025,17,CRM Sales & Service,CRM Platform QA,Low,10.0,77.0,Automation Development,Yes,46.44,38.01,1,8.43,18.152454780361758,0.8184754521963824,7.0,4.221818181818182
331,2025-S17,2025,17,CRM Sales & Service,CRM Platform QA,Low,10.0,77.0,Test Execution,No,10.06,11.08,0,-1.0199999999999996,-10.139165009940353,1.1013916500994034,7.0,0.9145454545454546
331,2025-S17,2025,17,CRM Sales & Service,CRM Platform QA,Low,10.0,77.0,Regression Testing,Yes,26.0,22.37,1,3.629999999999999,13.961538461538458,0.8603846153846154,7.0,2.3636363636363638
331,2025-S17,2025,17,CRM Sales & Service,CRM Platform QA,Low,10.0,77.0,Defect Management,Yes,14.33,13.0,1,1.33,9.281228192602931,0.9071877180739707,7.0,1.3027272727272727
332,2025-S18,2025,18,Enterprise Data Platform,Data Platform QA,Medium,6.0,47.0,Test Planning,No,7.1,6.81,0,0.29000000000000004,4.084507042253522,0.9591549295774647,6.714285714285714,1.0142857142857142
332,2025-S18,2025,18,Enterprise Data Platform,Data Platform QA,Medium,6.0,47.0,Test Design,Yes,20.74,12.9,1,7.839999999999998,37.801350048216,0.62198649951784,6.714285714285714,2.9628571428571426
332,2025-S18,2025,18,Enterprise Data Platform,Data Platform QA,Medium,6.0,47.0,Automation Development,Yes,33.0,30.65,1,2.3500000000000014,7.1212121212121255,0.9287878787878787,6.714285714285714,4.714285714285714
332,2025-S18,2025,18,Enterprise Data Platform,Data Platform QA,Medium,6.0,47.0,Test Execution,No,7.88,8.16,0,-0.28000000000000025,-3.55329949238579,1.0355329949238579,6.714285714285714,1.1257142857142857
332,2025-S18,2025,18,Enterprise Data Platform,Data Platform QA,Medium,6.0,47.0,Regression Testing,Yes,10.29,6.91,1,3.379999999999999,32.84742468415937,0.6715257531584062,6.714285714285714,1.47
332,2025-S18,2025,18,Enterprise Data Platform,Data Platform QA,Medium,6.0,47.0,Defect Management,Yes,16.47,21.3,1,-4.830000000000002,-29.326047358834256,1.2932604735883426,6.714285714285714,2.3528571428571428
333,2025-S18,2025,18,Billing & Payments,Billing & Payments QA,High,10.0,73.0,Test Planning,No,13.16,12.913,0,0.2469999999999999,1.8768996960486315,0.9812310030395137,6.636363636363637,1.1963636363636363
333,2025-S18,2025,18,Billing & Payments,Billing & Payments QA,High,10.0,73.0,Test Design,Yes,40.3,28.5,1,11.799999999999997,29.2803970223325,0.707196029776675,6.636363636363637,3.6636363636363636
333,2025-S18,2025,18,Billing & Payments,Billing & Payments QA,High,10.0,73.0,Automation Development,Yes,42.57,29.19,1,13.379999999999999,31.43058491895701,0.68569415081043,6.636363636363637,3.87
333,2025-S18,2025,18,Billing & Payments,Billing & Payments QA,High,10.0,73.0,Test Execution,No,14.17,13.6241,0,0.5458999999999996,3.8525052928722623,0.9614749470712773,6.636363636363637,1.288181818181818
333,2025-S18,2025,18,Billing & Payments,Billing & Payments QA,High,10.0,73.0,Regression Testing,Yes,34.76,26.86,1,7.899999999999999,22.727272727272723,0.7727272727272727,6.636363636363637,3.1599999999999997
333,2025-S18,2025,18,Billing & Payments,Billing & Payments QA,High,10.0,73.0,Defect Management,No,16.47,18.1,0,-1.6300000000000026,-9.896782027929586,1.0989678202792958,6.636363636363637,1.497272727272727
334,2025-S18,2025,18,Customer Web Portal,EIP-QA,Medium,16.0,28.0,Test Planning,Yes,16.44,15.0,1,1.4400000000000013,8.759124087591248,0.9124087591240875,1.6470588235294117,0.9670588235294119
334,2025-S18,2025,18,Customer Web Portal,EIP-QA,Medium,16.0,28.0,Test Design,Yes,12.46,9.17,1,3.290000000000001,26.404494382022474,0.7359550561797752,1.6470588235294117,0.7329411764705883
334,2025-S18,2025,18,Customer Web Portal,EIP-QA,Medium,16.0,28.0,Automation Development,Yes,17.4,,1,,,,1.6470588235294117,1.0235294117647058
334,2025-S18,2025,18,Customer Web Portal,EIP-QA,Medium,16.0,28.0,Test Execution,No,5.03,4.97,0,0.0600000000000005,1.1928429423459344,0.9880715705765406,1.6470588235294117,0.2958823529411765
334,2025-S18,2025,18,Customer Web Portal,EIP-QA,Medium,16.0,28.0,Regression Testing,Yes,12.39,7.67,1,4.720000000000001,38.0952380952381,0.6190476190476191,1.6470588235294117,0.7288235294117648
334,2025-S18,2025,18,Customer Web Portal,EIP-QA,Medium,16.0,28.0,Defect Management,Yes,7.9,6.8,1,1.1000000000000005,13.924050632911397,0.860759493670886,1.6470588235294117,0.4647058823529412
335,2025-S18,2025,18,ERP Operations,ERP Operations QA,Medium,10.0,37.0,Test Planning,No,11.78,8.1,0,3.6799999999999997,31.239388794567063,0.6876061120543294,3.3636363636363638,1.0709090909090908
335,2025-S18,2025,18,ERP Operations,ERP Operations QA,Medium,10.0,37.0,Test Design,Yes,16.78,12.0935,1,4.6865000000000006,27.929082240762813,0.7207091775923719,3.3636363636363638,1.5254545454545456
335,2025-S18,2025,18,ERP Operations,ERP Operations QA,Medium,10.0,37.0,Automation Development,No,25.91,28.5,0,-2.59,-9.996140486298726,1.0999614048629873,3.3636363636363638,2.3554545454545455
335,2025-S18,2025,18,ERP Operations,ERP Operations QA,Medium,10.0,37.0,Test Execution,No,6.68,6.43,0,0.25,3.7425149700598808,0.9625748502994012,3.3636363636363638,0.6072727272727273
335,2025-S18,2025,18,ERP Operations,ERP Operations QA,Medium,10.0,37.0,Regression Testing,No,9.5,10.0,0,-0.5,-5.263157894736842,1.0526315789473684,3.3636363636363638,0.8636363636363636
335,2025-S18,2025,18,ERP Operations,ERP Operations QA,Medium,10.0,37.0,Defect Management,No,13.59,15.6,0,-2.01,-14.790286975717438,1.1479028697571745,3.3636363636363638,1.2354545454545454
336,2025-S18,2025,18,CRM Sales & Service,CRM Platform QA,Low,5.0,66.0,Test Planning,No,6.0721,7.0,0,-0.9279000000000002,-15.281368883911664,1.1528136888391167,11.0,1.0120166666666666
336,2025-S18,2025,18,CRM Sales & Service,CRM Platform QA,Low,5.0,66.0,Test Design,Yes,24.0,16.99,1,7.010000000000002,29.208333333333343,0.7079166666666666,11.0,4.0
336,2025-S18,2025,18,CRM Sales & Service,CRM Platform QA,Low,5.0,66.0,Automation Development,Yes,32.58,28.9,1,3.6799999999999997,11.295273173726212,0.8870472682627378,11.0,5.43
336,2025-S18,2025,18,CRM Sales & Service,CRM Platform QA,Low,5.0,66.0,Test Execution,Yes,8.9601,8.0,1,0.9601000000000006,10.715282195511216,0.8928471780448878,11.0,1.4933500000000002
336,2025-S18,2025,18,CRM Sales & Service,CRM Platform QA,Low,5.0,66.0,Regression Testing,Yes,14.95,14.55,1,0.3999999999999986,2.675585284280927,0.9732441471571908,11.0,2.4916666666666667
336,2025-S18,2025,18,CRM Sales & Service,CRM Platform QA,Low,5.0,66.0,Defect Management,Yes,10.75,8.77,1,1.9800000000000004,18.418604651162795,0.815813953488372,11.0,1.7916666666666667
338,2025-S18,2025,18,API Integration Platform,API & Middleware QA,Medium,7.0,99.0,Test Planning,No,8.5,8.9,0,-0.40000000000000036,-4.70588235294118,1.0470588235294118,12.375,1.0625
338,2025-S18,2025,18,API Integration Platform,API & Middleware QA,Medium,7.0,99.0,Test Design,Yes,41.2,39.98,1,1.220000000000006,2.9611650485437035,0.970388349514563,12.375,5.15
338,2025-S18,2025,18,API Integration Platform,API & Middleware QA,Medium,7.0,99.0,Automation Development,Yes,37.32,30.63,1,6.690000000000001,17.926045016077175,0.8207395498392283,12.375,4.665
338,2025-S18,2025,18,API Integration Platform,API & Middleware QA,Medium,7.0,99.0,Test Execution,No,14.14,13.8,0,0.33999999999999986,2.4045261669024036,0.975954738330976,12.375,1.7675
338,2025-S18,2025,18,API Integration Platform,API & Middleware QA,Medium,7.0,99.0,Regression Testing,No,18.7,20.28,0,-1.5800000000000018,-8.449197860962578,1.0844919786096259,12.375,2.3375
338,2025-S18,2025,18,API Integration Platform,API & Middleware QA,Medium,7.0,99.0,Defect Management,Yes,17.37,17.39,1,-0.019999999999999574,-0.11514104778353237,1.0011514104778354,12.375,2.17125
339,2025-S18,2025,18,Mobile Service App,Mobile & Web QE,Low,10.0,89.0,Test Planning,Yes,9.34,8.32,1,1.0199999999999996,10.92077087794432,0.8907922912205568,8.090909090909092,0.8490909090909091
339,2025-S18,2025,18,Mobile Service App,Mobile & Web QE,Low,10.0,89.0,Test Design,No,33.51,30.9,0,2.6099999999999994,7.788719785138763,0.9221128021486124,8.090909090909092,3.0463636363636364
339,2025-S18,2025,18,Mobile Service App,Mobile & Web QE,Low,10.0,89.0,Automation Development,Yes,36.73,25.7243,1,11.005699999999997,29.9637898175878,0.7003621018241221,8.090909090909092,3.339090909090909
339,2025-S18,2025,18,Mobile Service App,Mobile & Web QE,Low,10.0,89.0,Test Execution,No,11.66,10.66,0,1.0,8.576329331046312,0.9142367066895368,8.090909090909092,1.06
339,2025-S18,2025,18,Mobile Service App,Mobile & Web QE,Low,10.0,89.0,Regression Testing,Yes,18.0,13.23,1,4.77,26.499999999999996,0.735,8.090909090909092,1.6363636363636365
339,2025-S18,2025,18,Mobile Service App,Mobile & Web QE,Low,10.0,89.0,Defect Management,Yes,11.33,9.0,1,2.33,20.5648720211827,0.794351279788173,8.090909090909092,1.03
340,2025-S19,2025,19,ERP Operations,ERP Operations QA,High,9.0,40.0,Test Planning,No,13.0,10.8,0,2.1999999999999993,16.92307692307692,0.8307692307692308,4.0,1.3
340,2025-S19,2025,19,ERP Operations,ERP Operations QA,High,9.0,40.0,Test Design,Yes,22.5,17.6,1,4.899999999999999,21.77777777777777,0.7822222222222223,4.0,2.25
340,2025-S19,2025,19,ERP Operations,ERP Operations QA,High,9.0,40.0,Automation Development,No,13.89,12.71,0,1.1799999999999997,8.495320374370047,0.9150467962562995,4.0,1.389
340,2025-S19,2025,19,ERP Operations,ERP Operations QA,High,9.0,40.0,Test Execution,No,7.49,8.0,0,-0.5099999999999998,-6.809078771695591,1.0680907877169559,4.0,0.749
340,2025-S19,2025,19,ERP Operations,ERP Operations QA,High,9.0,40.0,Regression Testing,No,12.86,14.44,0,-1.58,-12.286158631415242,1.1228615863141524,4.0,1.286
340,2025-S19,2025,19,ERP Operations,ERP Operations QA,High,9.0,40.0,Defect Management,No,7.59,7.3,0,0.29000000000000004,3.8208168642951255,0.9617918313570487,4.0,0.759
341,2025-S19,2025,19,Enterprise Data Platform,Data Platform QA,Medium,10.0,69.0,Test Planning,No,11.11,11.11,0,0.0,0.0,1.0,6.2727272727272725,1.01
341,2025-S19,2025,19,Enterprise Data Platform,Data Platform QA,Medium,10.0,69.0,Test Design,Yes,29.9,42.89,1,-12.990000000000002,-43.444816053511715,1.4344481605351171,6.2727272727272725,2.7181818181818183
341,2025-S19,2025,19,Enterprise Data Platform,Data Platform QA,Medium,10.0,69.0,Automation Development,Yes,33.4,20.95,1,12.45,37.275449101796404,0.6272455089820359,6.2727272727272725,3.036363636363636
341,2025-S19,2025,19,Enterprise Data Platform,Data Platform QA,Medium,10.0,69.0,Test Execution,No,10.59,11.15,0,-0.5600000000000005,-5.288007554296511,1.052880075542965,6.2727272727272725,0.9627272727272728
341,2025-S19,2025,19,Enterprise Data Platform,Data Platform QA,Medium,10.0,69.0,Regression Testing,Yes,23.9,21.18,1,2.719999999999999,11.38075313807531,0.8861924686192469,6.2727272727272725,2.1727272727272724
341,2025-S19,2025,19,Enterprise Data Platform,Data Platform QA,Medium,10.0,69.0,Defect Management,No,17.07,38.48,0,-21.409999999999997,-125.4247217340363,2.254247217340363,6.2727272727272725,1.5518181818181818
342,2025-S19,2025,19,Mobile Service App,Mobile & Web QE,Medium,13.0,26.0,Test Planning,Yes,14.51,13.87,1,0.6400000000000006,4.410751206064787,0.9558924879393521,1.8571428571428572,1.0364285714285715
342,2025-S19,2025,19,Mobile Service App,Mobile & Web QE,Medium,13.0,26.0,Test Design,Yes,11.72,6.73,1,4.99,42.57679180887372,0.5742320819112628,1.8571428571428572,0.8371428571428572
342,2025-S19,2025,19,Mobile Service App,Mobile & Web QE,Medium,13.0,26.0,Automation Development,Yes,17.58,24.7,1,-7.120000000000001,-40.500568828213886,1.405005688282139,1.8571428571428572,1.2557142857142856
342,2025-S19,2025,19,Mobile Service App,Mobile & Web QE,Medium,13.0,26.0,Test Execution,No,4.9,4.94,0,-0.040000000000000036,-0.8163265306122455,1.0081632653061225,1.8571428571428572,0.35000000000000003
342,2025-S19,2025,19,Mobile Service App,Mobile & Web QE,Medium,13.0,26.0,Regression Testing,Yes,8.13,7.4246,1,0.7054000000000009,8.67650676506766,0.9132349323493234,1.8571428571428572,0.5807142857142857
342,2025-S19,2025,19,Mobile Service App,Mobile & Web QE,Medium,13.0,26.0,Defect Management,Yes,11.0,9.9,1,1.0999999999999996,9.999999999999996,0.9,1.8571428571428572,0.7857142857142857
343,2025-S19,2025,19,Customer Web Portal,EIP-QA,Medium,11.0,51.0,Test Planning,Yes,11.87,11.84,1,0.02999999999999936,0.25273799494523475,0.9974726200505476,4.25,0.9891666666666666
343,2025-S19,2025,19,Customer Web Portal,EIP-QA,Medium,11.0,51.0,Test Design,No,22.05,14.52,0,7.530000000000001,34.14965986394558,0.6585034013605442,4.25,1.8375000000000001
343,2025-S19,2025,19,Customer Web Portal,EIP-QA,Medium,11.0,51.0,Automation Development,Yes,31.24,39.0,1,-7.760000000000002,-24.83994878361076,1.2483994878361075,4.25,2.603333333333333
343,2025-S19,2025,19,Customer Web Portal,EIP-QA,Medium,11.0,51.0,Test Execution,No,8.3,9.89,0,-1.5899999999999999,-19.156626506024093,1.191566265060241,4.25,0.6916666666666668
343,2025-S19,2025,19,Customer Web Portal,EIP-QA,Medium,11.0,51.0,Regression Testing,Yes,12.9,8.1,1,4.800000000000001,37.2093023255814,0.627906976744186,4.25,1.075
343,2025-S19,2025,19,Customer Web Portal,EIP-QA,Medium,11.0,51.0,Defect Management,No,13.42,13.28,0,0.14000000000000057,1.0432190760059654,0.9895678092399404,4.25,1.1183333333333334
344,2025-S19,2025,19,CRM Sales & Service,CRM Platform QA,High,10.0,23.0,Test Planning,No,12.89,21.6,0,-8.71,-67.57176105508145,1.6757176105508147,2.090909090909091,1.1718181818181819
344,2025-S19,2025,19,CRM Sales & Service,CRM Platform QA,High,10.0,23.0,Test Design,Yes,13.9,8.31,1,5.59,40.21582733812949,0.597841726618705,2.090909090909091,1.2636363636363637
344,2025-S19,2025,19,CRM Sales & Service,CRM Platform QA,High,10.0,23.0,Automation Development,Yes,20.24,16.15,1,4.09,20.207509881422926,0.7979249011857708,2.090909090909091,1.8399999999999999
344,2025-S19,2025,19,CRM Sales & Service,CRM Platform QA,High,10.0,23.0,Test Execution,No,5.19,5.7,0,-0.5099999999999998,-9.826589595375717,1.0982658959537572,2.090909090909091,0.47181818181818186
344,2025-S19,2025,19,CRM Sales & Service,CRM Platform QA,High,10.0,23.0,Regression Testing,Yes,7.7,5.67,1,2.0300000000000002,26.363636363636367,0.7363636363636363,2.090909090909091,0.7000000000000001
344,2025-S19,2025,19,CRM Sales & Service,CRM Platform QA,High,10.0,23.0,Defect Management,Yes,6.3,5.9619,1,0.33809999999999985,5.366666666666664,0.9463333333333334,2.090909090909091,0.5727272727272728
345,2025-S20,2025,20,Mobile Service App,Mobile & Web QE,Medium,13.0,53.0,Test Planning,Yes,13.0,7.84,1,5.16,39.69230769230769,0.6030769230769231,3.7857142857142856,0.9285714285714286
345,2025-S20,2025,20,Mobile Service App,Mobile & Web QE,Medium,13.0,53.0,Test Design,Yes,23.17,15.01,1,8.160000000000002,35.21795425118688,0.6478204574881311,3.7857142857142856,1.655
345,2025-S20,2025,20,Mobile Service App,Mobile & Web QE,Medium,13.0,53.0,Automation Development,Yes,37.43,29.67,1,7.759999999999998,20.73203312850654,0.7926796687149346,3.7857142857142856,2.6735714285714285
345,2025-S20,2025,20,Mobile Service App,Mobile & Web QE,Medium,13.0,53.0,Test Execution,No,8.67,9.8,0,-1.1300000000000008,-13.033448673587092,1.130334486735871,3.7857142857142856,0.6192857142857143
345,2025-S20,2025,20,Mobile Service App,Mobile & Web QE,Medium,13.0,53.0,Regression Testing,Yes,18.14,10.56,1,7.58,41.78610804851158,0.5821389195148843,3.7857142857142856,1.2957142857142858
345,2025-S20,2025,20,Mobile Service App,Mobile & Web QE,Medium,13.0,53.0,Defect Management,Yes,10.92,9.62,1,1.3000000000000007,11.90476190476191,0.8809523809523809,3.7857142857142856,0.78
346,2025-S20,2025,20,Enterprise Data Platform,Data Platform QA,Medium,11.0,30.0,Test Planning,No,12.05,25.66,0,-13.61,-112.9460580912863,2.129460580912863,2.5,1.0041666666666667
346,2025-S20,2025,20,Enterprise Data Platform,Data Platform QA,Medium,11.0,30.0,Test Design,Yes,13.3,8.72,1,4.58,34.43609022556391,0.6556390977443609,2.5,1.1083333333333334
346,2025-S20,2025,20,Enterprise Data Platform,Data Platform QA,Medium,11.0,30.0,Automation Development,Yes,12.56,10.85,1,1.7100000000000009,13.614649681528668,0.8638535031847133,2.5,1.0466666666666666
346,2025-S20,2025,20,Enterprise Data Platform,Data Platform QA,Medium,11.0,30.0,Test Execution,No,4.91,5.09,0,-0.17999999999999972,-3.6659877800407275,1.0366598778004072,2.5,0.4091666666666667
346,2025-S20,2025,20,Enterprise Data Platform,Data Platform QA,Medium,11.0,30.0,Regression Testing,Yes,7.87,8.57,1,-0.7000000000000002,-8.894536213468871,1.0889453621346887,2.5,0.6558333333333334
346,2025-S20,2025,20,Enterprise Data Platform,Data Platform QA,Medium,11.0,30.0,Defect Management,No,9.82,18.43,0,-8.61,-87.67820773930752,1.8767820773930752,2.5,0.8183333333333334
347,2025-S20,2025,20,API Integration Platform,API & Middleware QA,Low,10.0,112.0,Test Planning,No,10.36,8.994,0,1.3659999999999997,13.185328185328181,0.8681467181467182,10.181818181818182,0.9418181818181818
347,2025-S20,2025,20,API Integration Platform,API & Middleware QA,Low,10.0,112.0,Test Design,Yes,41.0,28.78,1,12.219999999999999,29.804878048780488,0.7019512195121952,10.181818181818182,3.727272727272727
347,2025-S20,2025,20,API Integration Platform,API & Middleware QA,Low,10.0,112.0,Automation Development,Yes,60.31,45.09,1,15.219999999999999,25.236279224009284,0.7476372077599072,10.181818181818182,5.482727272727273
